Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_5	GO:0007409~axonogenesis	44	1.3130408833184124	0.03487985501743406	ENSG00000173482, ENSG00000091010, ENSG00000120332, ENSG00000107731, ENSG00000107562, ENSG00000118263, ENSG00000182168, ENSG00000178235, ENSG00000116106, ENSG00000117600, ENSG00000179542, ENSG00000148704, ENSG00000105991, ENSG00000184564, ENSG00000142192, ENSG00000124171, ENSG00000140443, ENSG00000066032, ENSG00000112902, ENSG00000141736, ENSG00000149557, ENSG00000144619, ENSG00000075624, ENSG00000179295, ENSG00000065361, ENSG00000179242, ENSG00000168280, ENSG00000170927, ENSG00000185924, ENSG00000127603, ENSG00000136327, ENSG00000154342, ENSG00000118257, ENSG00000184144, ENSG00000116957, ENSG00000182580, ENSG00000108947, ENSG00000007168, ENSG00000016082, ENSG00000040608, ENSG00000148498, ENSG00000077279, ENSG00000163531, ENSG00000136238	2095	193	12292	1.337623505261726	1.0	0.9691698729588603	46.46663415596717
GOTERM_BP_5	GO:0001541~ovarian follicle development	13	0.3879438973440764	0.03641996410629503	ENSG00000118971, ENSG00000102230, ENSG00000146857, ENSG00000057468, ENSG00000171552, ENSG00000125378, ENSG00000221829, ENSG00000138039, ENSG00000124882, ENSG00000118689, ENSG00000099219, ENSG00000102384, ENSG00000128564	2095	41	12292	1.860364398393387	1.0	0.9696796382078468	47.95043983089038
GOTERM_BP_5	GO:0031175~neuron projection development	56	1.6711429424052522	0.03649277205110028	ENSG00000182687, ENSG00000120332, ENSG00000107731, ENSG00000118263, ENSG00000182168, ENSG00000146648, ENSG00000184402, ENSG00000179542, ENSG00000148926, ENSG00000091136, ENSG00000179295, ENSG00000075624, ENSG00000179242, ENSG00000168280, ENSG00000166900, ENSG00000185924, ENSG00000136327, ENSG00000127603, ENSG00000118257, ENSG00000007168, ENSG00000077279, ENSG00000069869, ENSG00000173482, ENSG00000091010, ENSG00000107562, ENSG00000174483, ENSG00000116106, ENSG00000178235, ENSG00000117600, ENSG00000150361, ENSG00000148704, ENSG00000105991, ENSG00000026508, ENSG00000142192, ENSG00000184564, ENSG00000124171, ENSG00000140443, ENSG00000066032, ENSG00000141736, ENSG00000112902, ENSG00000149557, ENSG00000144619, ENSG00000065361, ENSG00000170927, ENSG00000092621, ENSG00000154342, ENSG00000184144, ENSG00000116957, ENSG00000182580, ENSG00000108947, ENSG00000115808, ENSG00000016082, ENSG00000040608, ENSG00000148498, ENSG00000163531, ENSG00000136238	2095	256	12292	1.283472553699284	1.0	0.9657241171743705	48.01961667775107
GOTERM_BP_5	GO:0051246~regulation of protein metabolic process	110	3.282602208296031	0.03748708321738688	ENSG00000138448, ENSG00000197461, ENSG00000175899, ENSG00000087074, ENSG00000175756, ENSG00000165912, ENSG00000127241, ENSG00000005007, ENSG00000136770, ENSG00000188906, ENSG00000173039, ENSG00000130427, ENSG00000088832, ENSG00000185359, ENSG00000107937, ENSG00000110169, ENSG00000102471, ENSG00000204209, ENSG00000168522, ENSG00000099377, ENSG00000069869, ENSG00000176248, ENSG00000110801, ENSG00000105229, ENSG00000119912, ENSG00000099985, ENSG00000170312, ENSG00000159202, ENSG00000015133, ENSG00000142192, ENSG00000109332, ENSG00000100354, ENSG00000134644, ENSG00000136279, ENSG00000160200, ENSG00000128829, ENSG00000113575, ENSG00000118137, ENSG00000089041, ENSG00000182247, ENSG00000157873, ENSG00000125378, ENSG00000108946, ENSG00000071051, ENSG00000085760, ENSG00000130816, ENSG00000187556, ENSG00000032742, ENSG00000138685, ENSG00000211448, ENSG00000136381, ENSG00000085231, ENSG00000095261, ENSG00000138798, ENSG00000112029, ENSG00000128342, ENSG00000109686, ENSG00000107779, ENSG00000089195, ENSG00000075151, ENSG00000146648, ENSG00000147677, ENSG00000152348, ENSG00000131508, ENSG00000176386, ENSG00000088305, ENSG00000178913, ENSG00000125207, ENSG00000133027, ENSG00000136937, ENSG00000204444, ENSG00000094880, ENSG00000118058, ENSG00000184571, ENSG00000119383, ENSG00000129460, ENSG00000089220, ENSG00000141552, ENSG00000162891, ENSG00000078967, ENSG00000082898, ENSG00000179914, ENSG00000135480, ENSG00000105325, ENSG00000118971, ENSG00000170881, ENSG00000109471, ENSG00000113721, ENSG00000072401, ENSG00000101843, ENSG00000163932, ENSG00000163412, ENSG00000135930, ENSG00000143674, ENSG00000091436, ENSG00000149131, ENSG00000198833, ENSG00000169554, ENSG00000080815, ENSG00000077152, ENSG00000136231, ENSG00000110244, ENSG00000117399, ENSG00000214575, ENSG00000160948, ENSG00000185627, ENSG00000130725, ENSG00000131187, ENSG00000100393, ENSG00000198843	2095	546	12292	1.1820574016278074	1.0	0.9646756191100666	48.95570305835763
GOTERM_BP_5	GO:0007126~meiosis	25	0.7460459564309161	0.03759223223817257	ENSG00000164754, ENSG00000077935, ENSG00000100918, ENSG00000112029, ENSG00000076242, ENSG00000171772, ENSG00000184571, ENSG00000146857, ENSG00000057468, ENSG00000085999, ENSG00000005156, ENSG00000101972, ENSG00000148773, ENSG00000072501, ENSG00000177302, ENSG00000185627, ENSG00000124882, ENSG00000197275, ENSG00000120498, ENSG00000125207, ENSG00000076053, ENSG00000156509, ENSG00000171467, ENSG00000099377, ENSG00000100345	2095	98	12292	1.496760995567678	1.0	0.9607235236092453	49.05375974450818
GOTERM_BP_5	GO:0051327~M phase of meiotic cell cycle	25	0.7460459564309161	0.03759223223817257	ENSG00000164754, ENSG00000077935, ENSG00000100918, ENSG00000112029, ENSG00000076242, ENSG00000171772, ENSG00000184571, ENSG00000146857, ENSG00000057468, ENSG00000085999, ENSG00000005156, ENSG00000101972, ENSG00000148773, ENSG00000072501, ENSG00000177302, ENSG00000185627, ENSG00000124882, ENSG00000197275, ENSG00000120498, ENSG00000125207, ENSG00000076053, ENSG00000156509, ENSG00000171467, ENSG00000099377, ENSG00000100345	2095	98	12292	1.496760995567678	1.0	0.9607235236092453	49.05375974450818
GOTERM_BP_5	GO:0051592~response to calcium ion	16	0.47746941211578636	0.038202102548017695	ENSG00000075624, ENSG00000165272, ENSG00000111341, ENSG00000115884, ENSG00000156113, ENSG00000089041, ENSG00000146648, ENSG00000092529, ENSG00000089220, ENSG00000145936, ENSG00000096433, ENSG00000198626, ENSG00000117289, ENSG00000100393, ENSG00000069869, ENSG00000063438	2095	55	12292	1.706851811672814	1.0	0.9584556240357902	49.61899963136243
GOTERM_BP_5	GO:0009126~purine nucleoside monophosphate metabolic process	8	0.23873470605789318	0.04116527934588691	ENSG00000093072, ENSG00000168803, ENSG00000147224, ENSG00000116748, ENSG00000133805, ENSG00000196839, ENSG00000106348, ENSG00000128059	2095	20	12292	2.3469212410501195	1.0	0.9639282262783235	52.28215111086105
GOTERM_BP_5	GO:0002449~lymphocyte mediated immunity	19	0.5669949268874963	0.042875920880649315	ENSG00000173369, ENSG00000123843, ENSG00000076242, ENSG00000122224, ENSG00000019582, ENSG00000123838, ENSG00000101916, ENSG00000163932, ENSG00000153879, ENSG00000117335, ENSG00000204257, ENSG00000159189, ENSG00000095002, ENSG00000039537, ENSG00000152422, ENSG00000102245, ENSG00000149131, ENSG00000196352, ENSG00000205403	2095	70	12292	1.5925536992840095	1.0	0.9650955300343488	53.75854446462303
GOTERM_BP_5	GO:0048858~cell projection morphogenesis	53	1.5816174276335422	0.04977396199351318	ENSG00000120332, ENSG00000107731, ENSG00000118263, ENSG00000182168, ENSG00000146648, ENSG00000179542, ENSG00000138036, ENSG00000148926, ENSG00000179295, ENSG00000075624, ENSG00000179242, ENSG00000168280, ENSG00000185924, ENSG00000136327, ENSG00000127603, ENSG00000118257, ENSG00000007168, ENSG00000077279, ENSG00000125124, ENSG00000173482, ENSG00000091010, ENSG00000107562, ENSG00000174483, ENSG00000116106, ENSG00000178235, ENSG00000117600, ENSG00000187240, ENSG00000148704, ENSG00000105991, ENSG00000142192, ENSG00000184564, ENSG00000124171, ENSG00000140443, ENSG00000078674, ENSG00000066032, ENSG00000141736, ENSG00000112902, ENSG00000149557, ENSG00000144619, ENSG00000046651, ENSG00000065361, ENSG00000170927, ENSG00000154342, ENSG00000184144, ENSG00000116957, ENSG00000182580, ENSG00000108947, ENSG00000016082, ENSG00000040608, ENSG00000032742, ENSG00000148498, ENSG00000163531, ENSG00000136238	2095	245	12292	1.269253324241391	1.0	0.9774151459406969	59.286094558077274
GOTERM_BP_5	GO:0040020~regulation of meiosis	5	0.1492091912861832	0.051491319786409126	ENSG00000105325, ENSG00000112029, ENSG00000099985, ENSG00000128342, ENSG00000158806	2095	9	12292	3.2596128347918323	1.0	0.977837243021853	60.561943211355754
GOTERM_BP_5	GO:0022602~ovulation cycle process	17	0.5073112503730229	0.052577623125665364	ENSG00000118971, ENSG00000102230, ENSG00000146857, ENSG00000057468, ENSG00000180914, ENSG00000171552, ENSG00000096717, ENSG00000125378, ENSG00000221829, ENSG00000138039, ENSG00000124882, ENSG00000118689, ENSG00000099219, ENSG00000102384, ENSG00000128564, ENSG00000174697, ENSG00000141736	2095	62	12292	1.6087766571714528	1.0	0.977193709152824	61.34940034744736
GOTERM_BP_5	GO:0007167~enzyme linked receptor protein signaling pathway	71	2.118770516263802	0.052991462711995604	ENSG00000138798, ENSG00000066468, ENSG00000171094, ENSG00000169071, ENSG00000128342, ENSG00000152894, ENSG00000163430, ENSG00000197461, ENSG00000107779, ENSG00000146648, ENSG00000077044, ENSG00000175354, ENSG00000146247, ENSG00000168610, ENSG00000124882, ENSG00000088832, ENSG00000150347, ENSG00000050820, ENSG00000125170, ENSG00000141232, ENSG00000169891, ENSG00000119681, ENSG00000179295, ENSG00000196090, ENSG00000101938, ENSG00000164615, ENSG00000113658, ENSG00000164418, ENSG00000100503, ENSG00000163659, ENSG00000168522, ENSG00000196411, ENSG00000130513, ENSG00000132155, ENSG00000140682, ENSG00000113721, ENSG00000072401, ENSG00000116106, ENSG00000142949, ENSG00000164120, ENSG00000109332, ENSG00000135341, ENSG00000196396, ENSG00000136856, ENSG00000157483, ENSG00000117289, ENSG00000140443, ENSG00000120693, ENSG00000141736, ENSG00000132334, ENSG00000075388, ENSG00000169047, ENSG00000065361, ENSG00000157933, ENSG00000134243, ENSG00000125378, ENSG00000167601, ENSG00000108947, ENSG00000182580, ENSG00000071051, ENSG00000150907, ENSG00000068078, ENSG00000132670, ENSG00000138685, ENSG00000115904, ENSG00000062524, ENSG00000088053, ENSG00000107372, ENSG00000172367, ENSG00000101890, ENSG00000180875	2095	342	12292	1.2180658487906322	1.0	0.9754104187887335	61.64547133196028
GOTERM_BP_5	GO:0048854~brain morphogenesis	6	0.17905102954341987	0.05543027283421446	ENSG00000080815, ENSG00000007168, ENSG00000163666, ENSG00000174483, ENSG00000066032, ENSG00000125124	2095	13	12292	2.707986047365522	1.0	0.9770865393320158	63.34726833263018
GOTERM_BP_5	GO:0045137~development of primary sexual characteristics	30	0.8952551477170994	0.05555091783611673	ENSG00000113361, ENSG00000118971, ENSG00000137090, ENSG00000057468, ENSG00000104826, ENSG00000115884, ENSG00000171552, ENSG00000173253, ENSG00000221829, ENSG00000138039, ENSG00000124882, ENSG00000120498, ENSG00000095002, ENSG00000102384, ENSG00000118689, ENSG00000128564, ENSG00000174697, ENSG00000060138, ENSG00000145192, ENSG00000102230, ENSG00000146857, ENSG00000135111, ENSG00000125398, ENSG00000096717, ENSG00000125378, ENSG00000205213, ENSG00000165059, ENSG00000099219, ENSG00000116133, ENSG00000124733	2095	127	12292	1.3859771108563697	1.0	0.9749002382503728	63.429577153007564
GOTERM_BP_5	GO:0051604~protein maturation	29	0.8654133094598627	0.05595282068566129	ENSG00000173369, ENSG00000123843, ENSG00000181027, ENSG00000110711, ENSG00000127241, ENSG00000165060, ENSG00000134389, ENSG00000187240, ENSG00000102910, ENSG00000117335, ENSG00000162736, ENSG00000159189, ENSG00000088832, ENSG00000145194, ENSG00000149131, ENSG00000091583, ENSG00000196352, ENSG00000205403, ENSG00000149257, ENSG00000080815, ENSG00000142748, ENSG00000089041, ENSG00000123838, ENSG00000160323, ENSG00000131187, ENSG00000166922, ENSG00000032742, ENSG00000039537, ENSG00000116133	2095	122	12292	1.3946868030830628	1.0	0.9731409068665716	63.7025153402252
GOTERM_BP_5	GO:0006259~DNA metabolic process	101	3.014025663980901	0.05604584157790917	ENSG00000076242, ENSG00000139579, ENSG00000213397, ENSG00000005007, ENSG00000101868, ENSG00000221829, ENSG00000167670, ENSG00000197299, ENSG00000131747, ENSG00000135945, ENSG00000111328, ENSG00000108469, ENSG00000136709, ENSG00000177302, ENSG00000112319, ENSG00000077514, ENSG00000134899, ENSG00000112118, ENSG00000099377, ENSG00000141499, ENSG00000097046, ENSG00000057468, ENSG00000110274, ENSG00000111877, ENSG00000072501, ENSG00000167513, ENSG00000121274, ENSG00000205978, ENSG00000120498, ENSG00000035928, ENSG00000148153, ENSG00000095002, ENSG00000214941, ENSG00000184619, ENSG00000165392, ENSG00000100918, ENSG00000169598, ENSG00000112039, ENSG00000106628, ENSG00000096717, ENSG00000112130, ENSG00000066427, ENSG00000079246, ENSG00000133119, ENSG00000196535, ENSG00000103152, ENSG00000167900, ENSG00000158402, ENSG00000130816, ENSG00000122512, ENSG00000136273, ENSG00000138798, ENSG00000107447, ENSG00000198890, ENSG00000116030, ENSG00000185504, ENSG00000132466, ENSG00000170430, ENSG00000088305, ENSG00000172613, ENSG00000109079, ENSG00000102245, ENSG00000164754, ENSG00000101773, ENSG00000118058, ENSG00000188827, ENSG00000166896, ENSG00000164611, ENSG00000014138, ENSG00000101003, ENSG00000125686, ENSG00000114026, ENSG00000129071, ENSG00000076003, ENSG00000135480, ENSG00000104884, ENSG00000142182, ENSG00000111358, ENSG00000102974, ENSG00000179262, ENSG00000124535, ENSG00000151657, ENSG00000167491, ENSG00000137309, ENSG00000087206, ENSG00000172732, ENSG00000197275, ENSG00000183479, ENSG00000132646, ENSG00000110958, ENSG00000023572, ENSG00000101751, ENSG00000146857, ENSG00000034533, ENSG00000134480, ENSG00000085999, ENSG00000005156, ENSG00000171681, ENSG00000196262, ENSG00000163918, ENSG00000152422, ENSG00000006634	2095	506	12292	1.1711415283896347	1.0	0.9707757838827797	63.765412820937264
GOTERM_BP_5	GO:0008406~gonad development	27	0.8057296329453895	0.056580801668526914	ENSG00000113361, ENSG00000118971, ENSG00000137090, ENSG00000057468, ENSG00000115884, ENSG00000104826, ENSG00000171552, ENSG00000173253, ENSG00000221829, ENSG00000138039, ENSG00000124882, ENSG00000120498, ENSG00000095002, ENSG00000102384, ENSG00000118689, ENSG00000128564, ENSG00000174697, ENSG00000060138, ENSG00000145192, ENSG00000102230, ENSG00000146857, ENSG00000125398, ENSG00000096717, ENSG00000125378, ENSG00000165059, ENSG00000099219, ENSG00000124733	2095	112	12292	1.4144391408114558	1.0	0.9692069881133495	64.12514326343175
GOTERM_BP_5	GO:0009101~glycoprotein biosynthetic process	36	1.0743061772605194	0.05661211321061475	ENSG00000144057, ENSG00000161013, ENSG00000064225, ENSG00000147119, ENSG00000171094, ENSG00000181027, ENSG00000120742, ENSG00000197993, ENSG00000157766, ENSG00000117643, ENSG00000127324, ENSG00000109586, ENSG00000214160, ENSG00000164574, ENSG00000157350, ENSG00000136732, ENSG00000166507, ENSG00000080815, ENSG00000133424, ENSG00000140650, ENSG00000115993, ENSG00000101638, ENSG00000128268, ENSG00000085998, ENSG00000144278, ENSG00000160408, ENSG00000071073, ENSG00000145901, ENSG00000112115, ENSG00000136840, ENSG00000140557, ENSG00000166035, ENSG00000136213, ENSG00000111817, ENSG00000172318, ENSG00000179913	2095	158	12292	1.3368538714842453	1.0	0.9666112182010516	64.1460938101217
GOTERM_BP_5	GO:0045596~negative regulation of cell differentiation	47	1.4025663980901224	0.05898306149157273	ENSG00000135144, ENSG00000138448, ENSG00000128342, ENSG00000140682, ENSG00000160179, ENSG00000084093, ENSG00000107779, ENSG00000171720, ENSG00000148704, ENSG00000105695, ENSG00000124882, ENSG00000125820, ENSG00000185686, ENSG00000159189, ENSG00000118785, ENSG00000125798, ENSG00000001617, ENSG00000135363, ENSG00000144355, ENSG00000106462, ENSG00000127870, ENSG00000141232, ENSG00000067560, ENSG00000198816, ENSG00000080815, ENSG00000115297, ENSG00000075388, ENSG00000144619, ENSG00000076928, ENSG00000019582, ENSG00000156574, ENSG00000157933, ENSG00000182670, ENSG00000029993, ENSG00000135111, ENSG00000183864, ENSG00000125398, ENSG00000136630, ENSG00000096717, ENSG00000125378, ENSG00000016082, ENSG00000040608, ENSG00000128016, ENSG00000159216, ENSG00000128245, ENSG00000099377, ENSG00000077238	2095	216	12292	1.276681693626801	1.0	0.9686910758939925	65.69940241503977
GOTERM_BP_5	GO:0046661~male sex differentiation	19	0.5669949268874963	0.06171232956957417	ENSG00000137090, ENSG00000115884, ENSG00000104826, ENSG00000107779, ENSG00000135111, ENSG00000113658, ENSG00000125398, ENSG00000171552, ENSG00000173253, ENSG00000138039, ENSG00000120498, ENSG00000205213, ENSG00000165059, ENSG00000095002, ENSG00000116133, ENSG00000060138, ENSG00000145192, ENSG00000120693, ENSG00000124733	2095	73	12292	1.5271062869846668	1.0	0.9711849941751393	67.40883687370702
GOTERM_BP_5	GO:0034101~erythrocyte homeostasis	14	0.41778573560131305	0.06257957195905495	ENSG00000108511, ENSG00000110693, ENSG00000070495, ENSG00000113658, ENSG00000153879, ENSG00000125378, ENSG00000144659, ENSG00000172845, ENSG00000130427, ENSG00000185591, ENSG00000104884, ENSG00000136381, ENSG00000162769, ENSG00000116016	2095	49	12292	1.6763723150357992	1.0	0.9703527288316223	67.93497630282532
GOTERM_BP_5	GO:0007163~establishment or maintenance of cell polarity	14	0.41778573560131305	0.06257957195905495	ENSG00000092820, ENSG00000131236, ENSG00000007168, ENSG00000124171, ENSG00000148498, ENSG00000072518, ENSG00000120057, ENSG00000112655, ENSG00000115163, ENSG00000075711, ENSG00000140443, ENSG00000170927, ENSG00000127603, ENSG00000100345	2095	49	12292	1.6763723150357992	1.0	0.9703527288316223	67.93497630282532
GOTERM_BP_5	GO:0000904~cell morphogenesis involved in differentiation	52	1.5517755893763057	0.06491527826051678	ENSG00000120332, ENSG00000107731, ENSG00000118263, ENSG00000182168, ENSG00000179542, ENSG00000091136, ENSG00000179295, ENSG00000075624, ENSG00000179242, ENSG00000168280, ENSG00000156574, ENSG00000185924, ENSG00000125398, ENSG00000136327, ENSG00000127603, ENSG00000118257, ENSG00000007168, ENSG00000077279, ENSG00000100345, ENSG00000173482, ENSG00000100220, ENSG00000091010, ENSG00000107562, ENSG00000174483, ENSG00000116106, ENSG00000178235, ENSG00000117600, ENSG00000125363, ENSG00000148704, ENSG00000105991, ENSG00000142192, ENSG00000184564, ENSG00000124171, ENSG00000140443, ENSG00000066032, ENSG00000112902, ENSG00000141736, ENSG00000149557, ENSG00000144619, ENSG00000065361, ENSG00000170927, ENSG00000154342, ENSG00000184144, ENSG00000135862, ENSG00000116957, ENSG00000182580, ENSG00000108947, ENSG00000016082, ENSG00000040608, ENSG00000148498, ENSG00000163531, ENSG00000136238	2095	244	12292	1.2504088579365389	1.0	0.9719781473988177	69.31244680197804
GOTERM_BP_5	GO:0070613~regulation of protein processing	4	0.11936735302894659	0.06585139271811685	ENSG00000131187, ENSG00000175899, ENSG00000149131, ENSG00000127241	2095	6	12292	3.911535401750199	1.0	0.9713018574017018	69.84868827772857
GOTERM_BP_5	GO:0046498~S-adenosylhomocysteine metabolic process	4	0.11936735302894659	0.06585139271811685	ENSG00000088305, ENSG00000116237, ENSG00000133027, ENSG00000124713	2095	6	12292	3.911535401750199	1.0	0.9713018574017018	69.84868827772857
GOTERM_BP_5	GO:0007628~adult walking behavior	8	0.23873470605789318	0.06665576941217158	ENSG00000150361, ENSG00000108947, ENSG00000145888, ENSG00000115317, ENSG00000109738, ENSG00000116106, ENSG00000156113, ENSG00000165060	2095	22	12292	2.1335647645910174	1.0	0.9704276420997365	70.30239333487607
GOTERM_BP_5	GO:0042168~heme metabolic process	8	0.23873470605789318	0.06665576941217158	ENSG00000106605, ENSG00000082641, ENSG00000144659, ENSG00000110169, ENSG00000165060, ENSG00000136381, ENSG00000014919, ENSG00000106927	2095	22	12292	2.1335647645910174	1.0	0.9704276420997365	70.30239333487607
GOTERM_BP_5	GO:0048812~neuron projection morphogenesis	46	1.3727245598328857	0.06831929128766573	ENSG00000173482, ENSG00000091010, ENSG00000120332, ENSG00000107731, ENSG00000107562, ENSG00000118263, ENSG00000182168, ENSG00000178235, ENSG00000116106, ENSG00000117600, ENSG00000146648, ENSG00000179542, ENSG00000148704, ENSG00000105991, ENSG00000184564, ENSG00000142192, ENSG00000124171, ENSG00000140443, ENSG00000066032, ENSG00000112902, ENSG00000141736, ENSG00000148926, ENSG00000149557, ENSG00000179295, ENSG00000144619, ENSG00000075624, ENSG00000065361, ENSG00000179242, ENSG00000168280, ENSG00000170927, ENSG00000185924, ENSG00000127603, ENSG00000136327, ENSG00000154342, ENSG00000118257, ENSG00000184144, ENSG00000116957, ENSG00000182580, ENSG00000108947, ENSG00000007168, ENSG00000016082, ENSG00000040608, ENSG00000148498, ENSG00000077279, ENSG00000163531, ENSG00000136238	2095	213	12292	1.2671171019754164	1.0	0.9709360153025028	71.22034624505204
GOTERM_BP_5	GO:0007270~nerve-nerve synaptic transmission	10	0.2984183825723664	0.06834335847589165	ENSG00000145888, ENSG00000179603, ENSG00000108405, ENSG00000176884, ENSG00000054523, ENSG00000115902, ENSG00000109738, ENSG00000145863, ENSG00000105464, ENSG00000152495	2095	31	12292	1.8926784202017093	1.0	0.9688442414401943	71.23342829411123
GOTERM_BP_5	GO:0007051~spindle organization	13	0.3879438973440764	0.0694627284532659	ENSG00000112029, ENSG00000076242, ENSG00000171720, ENSG00000213397, ENSG00000141027, ENSG00000072501, ENSG00000117632, ENSG00000138162, ENSG00000183479, ENSG00000152253, ENSG00000168061, ENSG00000013810, ENSG00000198901, ENSG00000100345	2095	45	12292	1.6949986740917529	1.0	0.9685228810416371	71.83571790350672
GOTERM_BP_5	GO:0015718~monocarboxylic acid transport	14	0.41778573560131305	0.07192047860642416	ENSG00000131389, ENSG00000174640, ENSG00000168679, ENSG00000100652, ENSG00000108846, ENSG00000198610, ENSG00000147872, ENSG00000138039, ENSG00000108932, ENSG00000115902, ENSG00000118596, ENSG00000119899, ENSG00000103375, ENSG00000100288	2095	50	12292	1.6428448687350834	1.0	0.9702995006447447	73.11667112363563
GOTERM_BP_5	GO:0010942~positive regulation of cell death	87	2.5962399283795885	0.07199965734025085	ENSG00000132792, ENSG00000204498, ENSG00000155876, ENSG00000076242, ENSG00000099968, ENSG00000120910, ENSG00000156113, ENSG00000175467, ENSG00000153879, ENSG00000164978, ENSG00000124802, ENSG00000188906, ENSG00000133884, ENSG00000160293, ENSG00000050748, ENSG00000124212, ENSG00000117318, ENSG00000172613, ENSG00000113889, ENSG00000118689, ENSG00000196954, ENSG00000063438, ENSG00000131747, ENSG00000115317, ENSG00000113302, ENSG00000164938, ENSG00000136156, ENSG00000175104, ENSG00000090924, ENSG00000162711, ENSG00000135587, ENSG00000126217, ENSG00000164418, ENSG00000101109, ENSG00000104375, ENSG00000116584, ENSG00000129071, ENSG00000003400, ENSG00000182782, ENSG00000100485, ENSG00000198626, ENSG00000204209, ENSG00000160570, ENSG00000104884, ENSG00000124126, ENSG00000162604, ENSG00000011332, ENSG00000110237, ENSG00000181026, ENSG00000091106, ENSG00000105327, ENSG00000089486, ENSG00000171552, ENSG00000142949, ENSG00000026508, ENSG00000142192, ENSG00000069482, ENSG00000162736, ENSG00000132824, ENSG00000103490, ENSG00000181019, ENSG00000091436, ENSG00000117289, ENSG00000145604, ENSG00000144043, ENSG00000142856, ENSG00000127946, ENSG00000127191, ENSG00000183765, ENSG00000108984, ENSG00000080815, ENSG00000176884, ENSG00000127084, ENSG00000113575, ENSG00000130762, ENSG00000134243, ENSG00000089041, ENSG00000175592, ENSG00000135116, ENSG00000125378, ENSG00000132676, ENSG00000104312, ENSG00000039537, ENSG00000079805, ENSG00000115904, ENSG00000126003, ENSG00000136238	2095	435	12292	1.1734606205250595	1.0	0.9683869286905603	73.15701001609006
GOTERM_BP_5	GO:0034660~ncRNA metabolic process	49	1.4622500746045957	0.07303090379592073	ENSG00000174173, ENSG00000134684, ENSG00000037897, ENSG00000198874, ENSG00000104626, ENSG00000113643, ENSG00000043514, ENSG00000160193, ENSG00000089195, ENSG00000160214, ENSG00000110619, ENSG00000105202, ENSG00000101361, ENSG00000178718, ENSG00000100416, ENSG00000119285, ENSG00000124787, ENSG00000213339, ENSG00000148688, ENSG00000125207, ENSG00000102786, ENSG00000141642, ENSG00000124383, ENSG00000108506, ENSG00000179115, ENSG00000124217, ENSG00000128829, ENSG00000105865, ENSG00000204394, ENSG00000170727, ENSG00000031698, ENSG00000178896, ENSG00000100029, ENSG00000147604, ENSG00000108825, ENSG00000155438, ENSG00000188917, ENSG00000108651, ENSG00000121486, ENSG00000166197, ENSG00000090861, ENSG00000117133, ENSG00000160570, ENSG00000065183, ENSG00000134987, ENSG00000107371, ENSG00000099377, ENSG00000171311, ENSG00000126814	2095	230	12292	1.2499906609940852	1.0	0.9679566103827904	73.67720860406375
GOTERM_BP_5	GO:0007420~brain development	60	1.7905102954341987	0.0734765303578061	ENSG00000173369, ENSG00000105971, ENSG00000127616, ENSG00000204315, ENSG00000171094, ENSG00000169840, ENSG00000182168, ENSG00000108753, ENSG00000125798, ENSG00000145194, ENSG00000145192, ENSG00000115317, ENSG00000156574, ENSG00000142798, ENSG00000010810, ENSG00000089220, ENSG00000125686, ENSG00000007168, ENSG00000128573, ENSG00000077279, ENSG00000171634, ENSG00000125124, ENSG00000107562, ENSG00000174483, ENSG00000135049, ENSG00000004487, ENSG00000159720, ENSG00000180914, ENSG00000102805, ENSG00000142319, ENSG00000076356, ENSG00000187240, ENSG00000150361, ENSG00000148704, ENSG00000105991, ENSG00000142192, ENSG00000041515, ENSG00000163666, ENSG00000125820, ENSG00000138162, ENSG00000155966, ENSG00000140443, ENSG00000066032, ENSG00000144355, ENSG00000169554, ENSG00000013810, ENSG00000120693, ENSG00000080815, ENSG00000144619, ENSG00000176884, ENSG00000092621, ENSG00000135111, ENSG00000154342, ENSG00000125378, ENSG00000136861, ENSG00000016082, ENSG00000032742, ENSG00000112139, ENSG00000107859, ENSG00000136238	2095	289	12292	1.218125211617709	1.0	0.9666109256149612	73.89904396393415
GOTERM_BP_5	GO:0051048~negative regulation of secretion	15	0.4476275738585497	0.07376980145052218	ENSG00000138798, ENSG00000179295, ENSG00000128342, ENSG00000099985, ENSG00000065361, ENSG00000196839, ENSG00000118137, ENSG00000187486, ENSG00000123612, ENSG00000141959, ENSG00000198643, ENSG00000053918, ENSG00000089163, ENSG00000164128, ENSG00000110801	2095	55	12292	1.6001735734432632	1.0	0.9650092322181915	74.04407257663797
